-4.652137103822771014e-01,-7.746025640136797175e-02,1.867903478684584950e+00,-2.222914743087978096e+00,1.725786789343233263e+00,-2.180833723766359977e+00,4.438340953761391816e+00,-5.036228725000224671e+00,4.531216584654677249e+00,-2.695554340981129560e+00,8.569085421055218532e+00,-1.089200444903482667e+00,8.039588994447225190e+00,-1.768421964579548700e+00,7.594688715269880319e+00,-3.124955145354337382e+00,1.235810643873400139e+01,-1.777648215353136329e+00,1.029336037006057403e+01,-1.417334986942049735e+00,1.138919631016247891e+01,1.526791870646784233e-01,1.027110386333425396e+01,-2.401475928139295224e+00,1.108677513287081418e+01,-2.468513495047881090e+00,1.190698389444669125e+01,-3.278388599077028065e+00,1.290642617052383656e+01,-1.667241332150704913e+00,1.545180112109178872e+01,-7.439697804242988433e-01,1.757928493491224131e+01,4.423726528367382116e-01,1.895673137966239352e+01,-2.943337806960499847e-02,1.702974643752295236e+01,1.439518400102327567e+00,2.245055696272015311e+01,-1.085126239562539840e+00
-1.085766390333309905e+00,-1.261722387864235850e-01,-1.090124571883444915e+00,-9.090893687375394272e-01,3.205621933242717603e+00,-3.034677308276960694e+00,3.355616630234082187e+00,-5.232489558468651047e+00,7.583535433827658601e+00,-1.855486878847909749e+00,6.091393443116046136e+00,-1.986601437742912424e+00,6.373649641003193977e+00,-1.840909365298788680e+00,7.040583359461923152e+00,-4.067771434847946566e+00,8.411889866328190024e+00,-1.884505422169326927e+00,1.038933939725967548e+01,-6.772956730119520374e-01,1.150254094955842987e+01,2.388566420597839191e+00,1.182382047069597775e+01,-2.335893459531785954e+00,1.323767282686470637e+01,-2.412434769079221830e+00,1.129786545795530550e+01,-2.225274267800149808e+00,1.321095573981074445e+01,-2.278274781747620104e-01,1.411157914728976337e+01,8.990977368560060246e-01,1.640488647838756009e+01,-2.860639576785040106e-01,1.669008474179961610e+01,1.411611224774875550e+00,1.815540913191693306e+01,5.997882215155990737e-01,1.860079199906897074e+01,1.076631189703806113e+00
6.504774939771651443e-01,1.043578995640455087e+00,-7.292680691202251264e-01,-1.284261549391796375e+00,-2.335541782918792997e-02,-3.324537866428545652e+00,3.181288833383600689e+00,-4.499112730867363297e+00,4.471770060371163424e+00,-2.178888305380882962e+00,5.194447832329679215e+00,-1.482445233896670045e+00,7.381965873394772615e+00,-1.983924329954588783e+00,8.237075485467324043e+00,-2.837630920008821445e+00,7.405905282343695717e+00,-1.468770024614357350e+00,1.107326541401533504e+01,-1.942170331383546333e+00,1.163713463333652065e+01,9.354207788117570033e-01,1.136338001327766811e+01,-5.194989116264074447e+00,1.013982127034833702e+01,-2.932062311007082922e+00,1.051208583297198196e+01,-1.976625972805387210e+00,1.480357482682645198e+01,5.664381428844083022e-01,1.730123821932087935e+01,1.648847855987089384e+00,1.658907544620474184e+01,1.167752273267934626e+00,1.800599362726479669e+01,1.946569810903793885e+00,1.939672668731453697e+01,5.162891700650975579e-01,2.275862722189169318e+01,8.401689724704232420e-02
-1.903048178490439835e+00,5.502935545215577040e-01,-3.125484807554990141e-01,-9.081194108811461163e-01,8.157790814841725524e-01,-5.123220847989412796e+00,3.075735479827228058e+00,-3.718149938062723869e+00,6.791747813435856429e+00,-3.988046732011393924e+00,6.932399268379368706e+00,-1.223584153638720418e+00,7.832367645390248434e+00,-1.754995670983786393e+00,6.052478408929669484e+00,-3.727218150229279381e+00,7.882841028808397432e+00,-8.324644455836509582e-01,8.305849992119474834e+00,1.522705972823030329e+00,1.127689878870829432e+01,-6.000005027005034242e-01,9.759864658182184627e+00,-3.897080600799633032e+00,1.107914405419583659e+01,-2.967431964817921042e+00,1.349074284655752187e+01,-2.345662898509039529e+00,1.162804453648978154e+01,1.915847323212771514e-01,1.770699129613734968e+01,-9.941188147850323897e-01,1.809095203326176460e+01,1.345150916247041195e+00,2.083741208293130143e+01,9.711334419837265308e-01,1.983087057000680176e+01,6.899888286051305553e-01,2.111373637258862601e+01,5.410139315222460832e-01
-3.539388444526684330e-01,2.729946292899036564e+00,4.761085477832076029e-01,-2.464867368913106205e+00,2.020195851683724175e+00,-2.659245925035933933e+00,2.740895708163641142e+00,-4.859099360424736780e+00,5.010643743943175465e+00,-3.836111035513817491e+00,6.896249114561794791e+00,-3.580292747556379496e-01,8.845945887236990046e+00,-2.240369049831036463e+00,6.588795719046746768e+00,-1.405658133242794650e+00,7.616308027882235265e+00,-5.796598426611598853e-01,9.538125201794292352e+00,3.283487285906934172e-01,1.076232126573674996e+01,-2.968924372508002119e+00,1.148509715547596777e+01,-5.155535496901890724e-01,1.189924699093310601e+01,-3.676072813849041498e+00,1.336236643419370118e+01,-3.004820498630077275e+00,1.549640529450156201e+01,-1.021613119790501178e+00,1.642576883419871336e+01,-3.467721814842228412e-02,1.682198507222144457e+01,1.186158619767964328e+00,1.796192643824140234e+01,2.251553231042588532e+00,2.038468442008831616e+01,1.985242591438836968e+00,2.149995155409622782e+01,-1.861888458404341140e+00
1.768061247404078662e+00,-7.369703016883373259e-01,1.219513457198959205e+00,-1.091898469232908564e+00,2.903829250409390994e+00,-1.444040116349524450e+00,3.996963143940248209e+00,-3.678992694900474980e+00,5.717536385513694697e+00,-3.233897263092905039e+00,5.219238312753502029e+00,-1.527342743515569090e+00,7.530205610031739383e+00,-3.026622514265899344e+00,8.571719712405556635e+00,-3.199587831188046572e+00,1.098215826192624434e+01,6.119955145823678944e-01,8.792661801505559538e+00,2.223111763273148966e-01,1.044053878895564935e+01,-4.440791039115765670e-02,1.197650610076850164e+01,-3.453585935990558742e+00,1.054920915050658792e+01,-2.192615554767068264e+00,1.391513733612819692e+01,-4.131125282986364056e+00,1.391438542581791715e+01,-1.398509682505537643e+00,1.501834875631370991e+01,-8.838550805203995164e-01,1.787473119557773771e+01,2.078990957177389465e+00,1.970212332588707937e+01,1.215548499481496902e+00,1.989593800723812222e+01,-5.394641516309954810e-01,1.959246684336569899e+01,-2.083906983756372844e-01
-1.058988449447781921e+00,-1.886672805068307701e+00,-4.893792345474241579e-01,-3.256555316107490938e+00,2.232728160734708034e+00,-4.245864645991775710e+00,3.409299803941320484e+00,-3.254063663343674584e+00,5.866513124519054934e+00,-4.295720388080141561e+00,6.235038448566492697e+00,-3.931982643045508929e+00,7.979253967030704331e+00,-5.868088898529952857e-01,7.806157084792606504e+00,-4.749835128941974460e+00,9.847143704337653958e+00,-7.719398390189216030e-01,1.158523971039701550e+01,-1.260315862004183440e+00,9.831486244732072777e+00,-1.418974434229506754e+00,1.007311385307473550e+01,-4.336094833599636544e+00,1.253417273226333961e+01,-2.550574937934834807e+00,1.359780403216453593e+01,-3.973717045342632481e+00,1.440672977664157983e+01,-8.630371421636516827e-01,1.628633452435157380e+01,9.495004543554916854e-01,1.719954840061243218e+01,2.301950105066032481e+00,1.987217274647326448e+01,3.026029126915632528e+00,1.765211452061212682e+01,8.665629198046140846e-01,2.172942684934399438e+01,3.182062244868014839e-02
3.992194534691931307e-01,-1.616024277891418559e-01,5.310626412221394199e-01,-2.529587061406506354e+00,6.165309529725204740e-01,-3.802949760189209272e+00,1.717937913869594047e+00,-5.406435345484688071e+00,5.305765973775268485e+00,-2.699473529316480658e+00,5.439712456641633054e+00,-2.551799718397828709e+00,7.430507645977572295e+00,-1.207950135798701474e+00,6.767841843814598413e+00,-1.982722851788423668e+00,1.001389836059548699e+01,2.192124617107893414e-02,1.137480910133741574e+01,-2.630128535635703368e+00,1.183603932496739297e+01,-2.021475791083293672e+00,1.207574896199922065e+01,-3.189517424114973299e+00,1.126301056425126035e+01,-1.050979940566954429e+00,1.141766574715902749e+01,-2.928723438520810518e+00,1.513764452480192269e+01,-1.733813195563239429e+00,1.648494887585335533e+01,1.315889367378942909e+00,1.735339936701090480e+01,3.293515515835384377e+00,1.816929554697787808e+01,2.821721013398962086e+00,1.720736440604076023e+01,-2.338623497460576850e-01,2.089413347914736008e+01,1.450629415401636368e+00
5.940332375586647728e-01,-2.382698526730631094e-02,1.014315121561561561e+00,-2.051931699545018084e+00,5.689092453622948131e-01,-4.179390630409248963e+00,9.029037121715508540e-01,-3.963303636370639538e+00,5.393109030084788813e+00,-2.983335310143556462e+00,7.143520180415027454e+00,-3.255426683341390959e+00,7.167178172500891620e+00,-3.464006537332211533e-01,7.097908279550336985e+00,-2.480098534875989635e-01,7.979305635222687876e+00,-8.644060363131906843e-01,8.826205324794194951e+00,-2.498980203504774344e+00,1.282711697228004155e+01,-1.190387234118754467e+00,1.139340765151182921e+01,-4.084185360593759917e+00,1.157854647316262664e+01,-1.551748017029262572e+00,1.051893458329013065e+01,-2.202804451900784777e+00,1.154902323961626465e+01,-3.394188451155219499e-01,1.449710835973571577e+01,1.736329434487505985e+00,1.989130344294172659e+01,9.237501040115863038e-01,1.948304654704395844e+01,-1.299487615014294217e-01,1.831595216109851521e+01,-6.873628008747045826e-02,2.123272828997598793e+01,5.049453609268008680e-01
-1.987982101326935203e+00,-9.110411182045137224e-01,1.227232587296055666e+00,-1.911711736779348358e+00,2.489959914657710716e+00,-1.948320948772090500e+00,1.476547057507617167e+00,-3.278353229474284980e+00,8.842928546685239866e+00,-4.269290447835234481e+00,6.216058147560231006e+00,-5.379615139129478862e-01,7.441194462884801020e+00,-7.714469456480184117e-01,7.983689703137858196e+00,-2.538571429194115936e+00,1.161103249095557821e+01,-1.207574776787829318e+00,9.065263772247238450e+00,-7.310834420835511382e-01,1.177528686445300288e+01,-8.017998770603508296e-01,1.184318646559303367e+01,-3.052814969053156968e+00,1.272570410930640783e+01,-2.829489021943047966e+00,1.231561546536304519e+01,-3.410546820069323193e+00,1.387947484819631860e+01,1.765663151061624969e-01,1.557758840177242909e+01,-7.013874794336523166e-01,1.804429019118893152e+01,4.935691673622000231e-02,1.767181860466737930e+01,1.006991844505774614e+00,1.965919203898237555e+01,1.221682800637758026e+00,2.076726740385761971e+01,-2.507374813614597908e-01
